affiliation_id,affiliation_name
640,"Professor of the Engineering Department at U.F.S.C., Ph. D. Mechanical Engineering"
641,"Professor of Earth Sciences, University of Wollongong"
642,"Innovation Center for Advanced Technology, Matrix, Inc."
643,"PhD candidate, MERLN Institute, Maastricht University"
644,"Lecturer in Economics, Nottingham Trent University"
645,"Professor Emeritus, University of Paris 8"
646,DIT-Università di Bologna
647,University of Göttingen
648,"Queensland Alliance for Agriculture and Food Innovation, University of Queensland"
649,"CENIMAT / I3N, FCT/UNL, 2829-516 CAPARICA, PORTUGAL"
650,Universität Stuttgart
651,"PhD candidate, College of Optical Science and Engineering, Zhejiang University"
652,"Department of Computer science and technology, Tongji University"
653,"Associate Professor, Department of Experimental and Clinical Medicine, Università degli Studi di"
654,"Associate Professor, Duke University"
655,"Chalmers University of Technology, Sweden"
656,"Professor de Química, Universidade Federal da Bahia"
657,National University of Singapore
658,Post-doc researcher of Environmental microbiology
659,North Carolina State University
660,"Professor of aerospace engineering, Tohoku University"
661,East China Normal University
662,General Motors
663,"Tianjin University, China"
664,"Senior Fellow Scientist, Savannah River National Laboratory"
665,"Program Director, Division of Cancer Biology, National Cancer Institute"
666,Chief Technology Officer (CTO) & Chief Science Officer (CSO) at Hanson Robotics
667,Assistant professor at Korea University
668,Reshetnev Siberian States University of Science and Technology
669,Professor of International Science Communication
670,"Associate Professor of Economics, Cal State East Bay"
671,Jagiellonian University
672,"Distinguished Professor, Environ. Science & Biomedical Studies; Director, Environ. Health Science"
673,Empa NEST
674,"Northwest University, China"
675,"Institute of Thermophysics, Novosibirsk"
676,Centro de Investigación en Matemáticas (CIMAT)
677,Fudan University
678,"Assistant Professor, University Libraries, Kent State University"
679,"Instituto de la Vivienda, Universidad de Chile"
680,"Professor de Pedologia e Geoestatística, Universidade de Brasília"
681,Seoul National University
682,"Sensory biology of animals, IBU, University of Oldenburg"
683,"Lecturer, Universidade Federal da Paraíba (UFPB), Brazil, Production Engineering Department"
684,"Research Scientist, Air Force Research Lab"
685,Wuhan University
686,"Naturalis Biodiversity Center, Leiden, The Netherlands"
687,University of South Florida
688,"Graduate Research Assistant in Computer Science, University of Nevada, Reno"
689,Universite Paul Sabatier
690,"Professor de Metodologia, Universidade Municipal de São Caetano do Sul"
691,"Professor, Biomedical Engineering UVa"
692,Albert Einstein College of Medicine
693,Middle East Technical University
694,Education University of Hong Kong
695,"Professor of Emergency Medicine, Indiana University School of Medicine"
696,"Associate Professor of Global Governance, University of Massachusetts Boston"
697,"Laboratoire FAST, Université Paris-Sud"
698,Universidad de Córdoba
699,Capital One
700,"Research Assistant Professor, University of North Carolina at Chapel Hill"
701,Professor of Pharmaceutical Chemistry
702,"Martinos Center for Biomedical Imaging, MGH and Harvard Medical School"
703,Molinari Economic Institute
704,"Associate Professor of Computer Science, Institute of Computing Technology, CAS"
705,"University of Miami, Department of Geography and Regional Studies"
706,"Undergraduate Researcher, Yale University"
707,University of Delaware
708,Senior Scientist
709,"Jane Coffins Child Postdoctoral Fellow, University of California Santa Cruz"
710,"Assistant Professor Chemistry,University of Tabriz"
711,"Faculdade de Medicina Veterinária e Zootecnia, Universidade de São Paulo"
712,KU Leuven
713,"University of Bologna, Italy"
714,Universidad Nacional de Colombia
715,"Senior Lecturer in Law, UNSW Sydney"
716,Tulane University
717,University of Texas at Austin
718,"BASF SE, Germany"
719,UC Santa Barbara
720,University of cergy pontoise
721,The George Washington University School of Medicine & Health Sciences
722,Pesquisadora da Universidade Federal de Ciências da Saúde de Porto Alegre
723,"Department of Environmental Engineering, Institut Teknologi Sepuluh Nopember Surabaya"
724,"Project Scientist II, University of California Sand Diego"
725,"Professor of Mechanical Engineering, Manipal University"
726,"Mechanical Engineering, NUI Galway"
727,Professor of Marketing
728,Mayo Clinic
729,Drew University
730,"Assistant Professor of Marketing, Saint Joseph's University"
731,Profesor Electrical Engineering - (LEICI) Universidad Nacional de La Plata
732,Weill Cornell Medicine
733,"Associate Professor of Political Science, University of Western Ontario"
734,"Auburn, UT-Austin"
735,The University of Newcastle
736,"Veterinary Diagnostic and Production Animal Medicine, Iowa State University"
737,Technische Universität München
738,DSA/UFLA
739,"Professor, University of Jyväskylä"
740,"Assistant Research Scientist of Oceanography, Texas A&M University "
741,"Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences"
742,"Associate Research Scientist, INIA"
743,American Museum of Natural History
744,Wayne State University
745,"Xi'an Jiaotong University, Tsinghua University"
746,UNIVERSIDAD DE CHILE
747,"Postdoctoral Research Fellow, Georgia Institute of Technology"
748,"Geneticist, Council on Dairy Cattle Breeding"
749,"Information Systems Science, University of Turku"
750,European Synchrotron Radiation Facility
751,ETH Zurich (Swiss Federal Institute of Technology in Zurich)
752,"Assistant Professor of Counseling, Florida Atlantic University"
753,"Department of Psychology, Boston College"
754,"KNMI, Utrecht Universiteit"
755,NIEHS-NTPL
756,"Fundación Mexicana para Niñas y Niños con inmunodeficiencias primarias, AC"
757,"Professor of Biology, San Diego State University"
758,UCLouvain
759,"Savitribai Phule Pune University, Pune"
760,"Associate Professor, Maths,Vidyasagar Even College /Guest Faculty, Deptt of Atmospheric Science ,C.U"
761,"Department of Physics and Oxide Research Center,Hankuk University of Foreign Studies, South Korea"
762,"Professor of Statistics, University of Wisconsin, Madison"
763,"PhD Student History, Stanford University"
764,Sejong University
765,US Geological Survey
766,Post doc (SEEF) @ Stanford University
767,University of Tunis El Manar
768,"Postdoctoral Researcher at Institute of Theoretical Physics, CAS"
769,"Director, Telethon Kids Institute"
770,Masters in Industrial Management
771,"Professor, University of Western Ontario"
772,Harbin Institute of Technology
773,Walter Reed National Military Medical Center
774,Colorado State University
775,"Department of Veterinary Microbiology, Parasitology and Biotechnology - CVMBS-SUA"
776,TU Dortmund
777,"Associate Professor of Mechanical Engineering, Iran University of Science and Technology"
778,Wenzhou Medical University
779,"Stanford University, Dept. of Civil & Environmental Engineering"
780,Profesos de Cirugia
781,U.S. FDA
782,Senior Software Engineer
783,IUP
784,Associate Professor of Electrical and Computer Engineering
785,Postdoc University of Illinois at Urbana-Champaign
786,"Postdoctoral Scholar, Colorado State University"
787,"Professor of Economics, Stockholm University"
788,"Professor de Química, UFRGS"
789,"University of Vic, Vic · Department of Engineering"
790,University of Florida
791,"Associate Professor, UC San Diego"
792,"Lecturer, University of Cambridge"
793,Graduate Student - University of Virginia Mechanical & Aerospace Engineering
794,"Senior Scientist, Agilent Laboratories"
795,"Institute of Liver Studies, King's College Hospital"
796,"Scientist at Time and Frequency Division, CSIR-National Physical Laboratory, India"
797,Danish Cancer Society Research Center (DCRC)
798,Wells Center for Pediatric Research IU School of Medicine
799,"CTO at MetaCase, PhD from Univ. of Jyväskylä"
800,"Professor Titular de Geologia, Universidade de São Paulo"
801,Universidad de Granada
802,"West China Hospital, Sichuan University"
803,Govt of India
804,"Professor of Finance, Northern Kentucky University"
805,Simon Fraser University
806,Associate Professor
807,University of Basel
808,"Luxembourg Institute of Science and Technology, Luxembourg"
809,University of Bath
810,Dept. of Head-Neck Surgical Oncology
811,Scientist
812,University of Helsinki
813,University of Sao Paulo
814,"Professor of Economics, Carnegie Mellon University"
815,University of Essex
816,"Catedrático Universidad, Universidad de Alicante"
817,The Chinese University of Hong Kong
818,PhD student
819,"Barts and the London School of Medicine and Dentistry, Queen Mary University of London"
820,Denison University
821,"Flinders University, Australia"
822,"Professor, Federal University of Santa Maria"
823,UCSF
824,Южный федеральный университет
825,"Institute of Advanced Biomedical Engineering and Science, Tokyo Women's Medical University"
826,Universidade Federal da Fronteira Sul
827,"Consultant Neurologist, Bispebjerg Hospital Copenhagen, Denmark"
828,Dublin City University
829,Professor of Sociology; Professor of Asian American Studies
830,Professor Associado Universidade do Estado de Santa Catarina
831,"Post-doctoral fellow, Genome Plasticity and Computational Genetics, Max Planck Institute for Plant"
832,USDA
833,"Professor of International History, King's College London"
834,UMET UMR 8702 CNRS Université Lille1
835,Norwegian School of Economics
836,"Professor, Université de Montpellier"
837,Associate prof @ UMASS Boston
838,"Computer Science Lecturer, The Federal Polytechnic, Ile-Oluji, Ondo"
839,FWO Research Fellow KU Leuven- (part-time) Assistant Professor at Eindhoven University of Technology
840,"Clinical Fellow in Cardiology, Boston Children's Hospital"
841,Staff Scientist at Canadian Light Source
842,"Department of Geology, Lund University"
843,Ivane Javakhishvili Tbilisi State University
844,"School of Paediatrics and Reproductive Health & Robinson Research Institute, University of Adelaide"
845,"Research Assistant, Arizona State University"
846,"Faculty of Chemical and Natural Reasources Engineering, Universiti Malaysia Pahang"
847,University of Virginia
848,"PhD student in the Jakobsson lab, Uppsala University"
849,Korea Institute of Energy Research
850,"Research Scientist, Amazon EU "
851,Massachusetts Institute of Technology
852,Università degli Studi di Ferrara
853,BASF Corporation
854,"Junior Research Group Leader, Applied Physical Chemistry, University of Heidelberg"
855,"Associate Research Scientist, Yale School of Public Health"
856,"Senior Lecturer, University of Nigeria"
857,成功大學National Cheng Kung University
858,"Honorary Fellow, College of Medicine and Veterenary Medicine, University of Edinburgh"
859,"Senior Lecturer, School of Chemical Sciences, Universiti Sains Malaysia"
860,"David E. Hoffman Distinguished Professor of Accounting, University of North Carolina at Chapel Hill"
861,Drexel University College of Medicine
862,Profesor Titular de Geografía Física. Universidad de Murcia
863,University of Oxford
864,"Mersin Üniversitesi, Matematik Bölümü"
865,"Associate Professor, Molecular Biophysics Unit, Indian Institute of Science, Bangalore"
866,Intel Corp
867,"School of Biological Sciences, The University of Adelaide"
868,Drexel University
869,Dynamics and control developer at Nexperia
870,King's College London
871,"Καθηγήτρια, Tομέας Φαρμακογνωσίας και Χημείας Φυσικών Προϊόντων, Τμήμα Φαρμακευτικής, Εθνικό και"
